"","SiteYear","stationcode","objectid","sampledate","sampletypecode","matrixname","fieldreplicate","labreplicate","methodname","analytename","fractionname","unit","result","resqualcode","mdl","rl","dilutionfactor","qacode","labresultcomments","labagencycode","projectcode","record_origin","origin_lastupdatedate","record_publish","originalid","masterid","huc","smcshed","county","smc_lu","latitude","longitude","probabilistic","SiteDate","Year"
"1058","SMC01384_2017","SMC01384",49769,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Deltamethrin","Total","ug/g dw",-88,"ND",0.00029,0.00092,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1059","SMC01384_2017","SMC01384",49773,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Esfenvalerate","Total","ug/g dw",-88,"ND",0.00028,9e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1060","SMC01384_2017","SMC01384",49777,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00021,0.00066,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1061","SMC01384_2017","SMC01384",49781,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Fenvalerate","Total","ug/g dw",-88,"ND",0.00025,8e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1062","SMC01384_2017","SMC01384",49793,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Permethrin-1","Total","ug/g dw",-88,"ND",0.00017,0.00055,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1063","SMC01384_2017","SMC01384",49797,2017-06-07,"grab","sediment",1,1,"EPA 8270C","Permethrin-2","Total","ug/g dw",-88,"ND",0.00022,7e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:26:08,"true",NA,"SMC01384",404,"Santa Monica Bay","Los Angeles","Open",34.0646,-118.70091,"true","SMC01384_2017-06-07",2017
"1064","SMC01694_2018","SMC01694",131353,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Allethrin","Total","ug/g dw",-88,"ND",0.00028,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1065","SMC01694_2018","SMC01694",131354,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Bifenthrin","Total","ug/g dw",0.00197,"=",0.00022,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1066","SMC01694_2018","SMC01694",131355,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Cyfluthrin","Total","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1067","SMC01694_2018","SMC01694",131357,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Cypermethrin","Total","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1068","SMC01694_2018","SMC01694",131358,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Deltamethrin","Total","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1069","SMC01694_2018","SMC01694",131361,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Permethrin-1","Total","ug/g dw",-88,"ND",0.00017,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1070","SMC01694_2018","SMC01694",131362,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Permethrin-2","Total","ug/g dw",-88,"ND",0.00022,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1071","SMC01694_2018","SMC01694",131363,2018-08-06,"grab","sediment",1,1,"EPA 8270D","Prallethrin","Total","ug/g dw",-88,"ND",0.00028,5e-04,1,"None","","PEL",NA,"SMC",2020-04-29 09:23:22,"false",NA,"SMC01694",845,"San Gabriel","Orange","Urban",33.92,-117.90272,"true","SMC01694_2018-08-06",2018
"1072","SMC01923_2011","SMC01923",20060,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Fenvalerate","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1073","SMC01923_2011","SMC01923",20063,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1074","SMC01923_2011","SMC01923",20064,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1075","SMC01923_2011","SMC01923",20053,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1076","SMC01923_2011","SMC01923",20054,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1077","SMC01923_2011","SMC01923",20055,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1078","SMC01923_2011","SMC01923",20056,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1079","SMC01923_2011","SMC01923",20057,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1080","SMC01923_2011","SMC01923",20059,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Esfenvalerate","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1081","SMC01923_2011","SMC01923",20065,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1082","SMC01923_2011","SMC01923",20066,2011-07-12,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:17,"true",NA,"SMC01923",801,"Lower Santa Ana","Orange","Urban",33.67221,-117.78872,"true","SMC01923_2011-07-12",2011
"1105","SMC02206_2011","SMC02206",20093,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",0.0045,NA,0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1106","SMC02206_2011","SMC02206",20096,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1107","SMC02206_2011","SMC02206",20089,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Esfenvalerate","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1108","SMC02206_2011","SMC02206",20090,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Fenvalerate","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1109","SMC02206_2011","SMC02206",20094,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1110","SMC02206_2011","SMC02206",20095,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1111","SMC02206_2011","SMC02206",20087,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1112","SMC02206_2011","SMC02206",20084,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1113","SMC02206_2011","SMC02206",20085,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1114","SMC02206_2011","SMC02206",20086,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1115","SMC02206_2011","SMC02206",20083,2011-07-19,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0041,0.0041,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:22,"true",NA,"SMC02206",801,"Lower Santa Ana","Orange","Urban",33.87098,-117.85002,"true","SMC02206_2011-07-19",2011
"1138","SMC09091_2013","SMC09091",31712,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1139","SMC09091_2013","SMC09091",31713,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",0.0078,NA,0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1140","SMC09091_2013","SMC09091",31714,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1141","SMC09091_2013","SMC09091",31715,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1142","SMC09091_2013","SMC09091",31716,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1143","SMC09091_2013","SMC09091",31720,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1144","SMC09091_2013","SMC09091",31721,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1145","SMC09091_2013","SMC09091",31722,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1146","SMC09091_2013","SMC09091",31723,2013-06-27,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.0036,0.0036,1,"None","","WKL",NA,"SMC",2018-06-11 15:26:49,"true",NA,"SMC09091",801,"Lower Santa Ana","Orange","Urban",33.71335,-117.79574,"true","SMC09091_2013-06-27",2013
"1147","SMC09118_2013","SMC09118",30727,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1148","SMC09118_2013","SMC09118",30728,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",0.0041,NA,0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1149","SMC09118_2013","SMC09118",30729,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1150","SMC09118_2013","SMC09118",30738,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1151","SMC09118_2013","SMC09118",30735,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1152","SMC09118_2013","SMC09118",30736,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1153","SMC09118_2013","SMC09118",30737,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1154","SMC09118_2013","SMC09118",30730,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1155","SMC09118_2013","SMC09118",30731,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.0038,0.0038,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:50,"true",NA,"SMC09118",801,"Lower Santa Ana","Orange","Urban",33.80876,-117.86259,"true","SMC09118_2013-05-22",2013
"1156","SMC13187_2013","SMC13187",31079,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1157","SMC13187_2013","SMC13187",31080,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1158","SMC13187_2013","SMC13187",31069,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1159","SMC13187_2013","SMC13187",31070,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1160","SMC13187_2013","SMC13187",31071,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1161","SMC13187_2013","SMC13187",31072,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1162","SMC13187_2013","SMC13187",31073,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1163","SMC13187_2013","SMC13187",31077,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1164","SMC13187_2013","SMC13187",31078,2013-06-04,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.0032,0.0032,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13187",801,"Lower Santa Ana","Orange","Urban",33.67808,-117.80245,"true","SMC13187_2013-06-04",2013
"1165","SMC13214_2013","SMC13214",30743,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Deltamethrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1166","SMC13214_2013","SMC13214",30747,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Permethrin, total","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1167","SMC13214_2013","SMC13214",30748,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Prallethrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1168","SMC13214_2013","SMC13214",30749,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Sumithrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1169","SMC13214_2013","SMC13214",30750,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Tefluthrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1170","SMC13214_2013","SMC13214",30739,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1171","SMC13214_2013","SMC13214",30740,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Bifenthrin","Total","ug/g dw",0.0045,NA,0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1172","SMC13214_2013","SMC13214",30741,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cyfluthrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1173","SMC13214_2013","SMC13214",30742,2013-05-22,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Cypermethrin","Total","ug/g dw",-88,"ND",0.004,0.004,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:55,"true",NA,"SMC13214",801,"Lower Santa Ana","Orange","Urban",33.80453,-117.87242,"true","SMC13214_2013-05-22",2013
"1174","SMC14099_2013","SMC14099",31453,2013-06-13,"grab","sediment",1,1,"pyrethroids_Water GCMS-SIM","Allethrin","Total","ug/g dw",-88,"ND",0.0035,0.0035,1,"DF","M-02","WKL",NA,"SMC",2018-06-11 15:26:56,"true",NA,"SMC14099",801,"Lower Santa Ana","Orange","Urban",33.62772,-117.73558,"true","SMC14099_2013-06-13",2013
